0.3,40.6446456,-74.07270308
0.3,40.64463737,-74.07269227
0.3,40.64473547,-74.07259617
0.3,40.64471975,-74.07256468
0.3,40.64467529,-74.07261233
0.3,40.64466706,-74.07259935
0.3,40.6446938,-74.07257264
0.3,40.64467004,-74.07252588
0.3,40.64461769,-74.07257552
0.3,40.644644,-74.07262742
0.3,40.64465059,-74.07261662
0.3,40.64465388,-74.07262311
0.3,40.64462092,-74.07266631
0.3,40.64456007,-74.07255384
0.3,40.64456337,-74.07254303
0.3,40.64455679,-74.07253222
0.3,40.64453041,-74.07258623
0.3,40.64453699,-74.07259921
0.3,40.64454688,-74.07258409
0.3,40.64462088,-74.07272467
0.3,40.64455202,-74.07279042
0.3,40.64452403,-74.07274586
0.3,40.64449184,-74.07278261
0.3,40.64444127,-74.07269829
0.3,40.64459987,-74.07233101
0.3,40.64502265,-74.07170672
0.3,40.64503187,-74.07171641
0.3,40.64505033,-74.07168737
0.3,40.64503375,-74.0716583
0.3,40.64500422,-74.07168248
0.3,40.64501344,-74.07168733
0.3,40.64457775,-74.07230919
0.3,40.64454643,-74.07225588
0.3,40.64458153,-74.07216148
0.3,40.64441193,-74.07201843
0.3,40.64436392,-74.07211282
0.3,40.6443381,-74.07209826
0.3,40.64428827,-74.07223218
0.3,40.64426605,-74.0722919
0.3,40.64411047,-74.07218489
0.3,40.6441814,-74.07197702
0.3,40.64417034,-74.07196248
0.3,40.64420176,-74.07186081
0.3,40.64401185,-74.07175648
0.3,40.64397489,-74.07187025
0.3,40.64395829,-74.07186297
0.3,40.64392689,-74.071938
0.3,40.6439361,-74.0719477
0.3,40.64390043,-74.07205818
0.3,40.64378113,-74.0720008
0.3,40.64379711,-74.07190624
0.3,40.64381631,-74.07179259
0.3,40.64377205,-74.07177075
0.3,40.64378689,-74.07164969
0.3,40.64359132,-74.07158892
0.3,40.64357834,-74.07162788
0.3,40.64346016,-74.07159679
0.3,40.6434973,-74.07135612
0.3,40.64345623,-74.07134109
0.3,40.64342874,-74.0714909
0.3,40.64336027,-74.07147285
0.3,40.64335487,-74.07150206
0.3,40.64329263,-74.07148202
0.3,40.64333095,-74.07125341
0.3,40.64334412,-74.07125775
0.3,40.64338874,-74.07098328
0.3,40.64336405,-74.07097245
0.3,40.64336571,-74.07095084
0.3,40.64334596,-74.07093784
0.3,40.64333442,-74.07096809
0.3,40.64330973,-74.07095942
0.3,40.6432585,-74.07125766
0.3,40.64329636,-74.07127283
0.3,40.64327056,-74.07144332
0.3,40.64319311,-74.0714166
0.3,40.643212,-74.07130487
0.3,40.64322113,-74.07130788
0.3,40.64325091,-74.07114309
0.3,40.64320526,-74.07113106
0.3,40.6431293,-74.07150263
0.3,40.64280829,-74.07147777
0.3,40.64280036,-74.07164541
0.3,40.64267993,-74.07164892
0.3,40.6426799,-74.07170286
0.3,40.64279634,-74.07170352
0.3,40.64271409,-74.07218435
0.3,40.64246322,-74.07210952
0.3,40.6426914,-74.07037431
0.3,40.64252613,-74.07032924
0.3,40.64218474,-74.07323829
0.3,40.64185297,-74.07314401
0.3,40.64220697,-74.07024659
0.3,40.6420075,-74.070194
0.3,40.64163682,-74.0730869
0.3,40.64092267,-74.07289006
0.3,40.64099558,-74.07196281
0.3,40.6410124,-74.07198177
0.3,40.64102934,-74.071805
0.3,40.64112312,-74.07181142
0.3,40.64127813,-74.07001849
0.3,40.64106894,-74.06998355
0.3,40.64092596,-74.07177648
0.3,40.64092036,-74.07177666
0.3,40.64091486,-74.07177804
0.3,40.64090961,-74.0717806
0.3,40.64090475,-74.07178426
0.3,40.64090042,-74.07178892
0.3,40.64089673,-74.07179446
0.3,40.64089379,-74.07180071
0.3,40.64089167,-74.07180752
0.3,40.64089044,-74.0718147
0.3,40.64089012,-74.07182204
0.3,40.64089073,-74.07182935
0.3,40.64089226,-74.07183642
0.3,40.64090187,-74.07183643
0.3,40.64080369,-74.07285041
0.3,40.64052896,-74.0727769
0.3,40.64051331,-74.07307726
0.3,40.638619,-74.07309036
0.3,40.63859061,-74.07303266
0.3,40.63859265,-74.07292933
0.3,40.63844115,-74.07292601
0.3,40.63842663,-74.07301618
0.3,40.63840938,-74.07301445
0.3,40.63841449,-74.072932
0.3,40.63837623,-74.07292278
0.3,40.63837999,-74.07287266
0.3,40.63838593,-74.07279337
0.3,40.63838598,-74.07272076
0.3,40.63837639,-74.07267025
0.3,40.63833555,-74.07261338
0.3,40.63830189,-74.07258809
0.3,40.63825861,-74.07258173
0.3,40.6382269,-74.07260934
0.3,40.63824527,-74.07238853
0.3,40.63816273,-74.07237941
0.3,40.63813631,-74.07260633
0.3,40.63794187,-74.07258134
0.3,40.63787191,-74.07257275
0.3,40.63778736,-74.07348354
0.3,40.63765395,-74.07345636
0.3,40.63764172,-74.07353448
0.3,40.63723353,-74.07348737
0.3,40.6374714,-74.0705396
0.3,40.63716189,-74.07049412
0.3,40.63713206,-74.0705272
0.3,40.63689395,-74.07341563
0.3,40.63661073,-74.07337343
0.3,40.63661892,-74.07324021
0.3,40.6366328,-74.07323858
0.3,40.63669287,-74.07251025
0.3,40.63667683,-74.07250421
0.3,40.63668377,-74.07239587
0.3,40.63669753,-74.07239588
0.3,40.63672523,-74.07210395
0.3,40.63664728,-74.07209484
0.3,40.63661727,-74.07241084
0.3,40.63662874,-74.07241085
0.3,40.63662638,-74.07250717
0.3,40.63661033,-74.07250414
0.3,40.63658032,-74.07282316
0.3,40.63659866,-74.0728292
0.3,40.63658945,-74.07290142
0.3,40.6365734,-74.07290141
0.3,40.63654568,-74.07322343
0.3,40.63656643,-74.07323116
0.3,40.63655876,-74.07331605
0.3,40.63653609,-74.07335822
0.3,40.63479823,-74.07303949
0.3,40.63366603,-74.07283184
0.3,40.63205844,-74.07332821
0.3,40.63069065,-74.07305751
0.3,40.63030898,-74.07298475
0.3,40.6302461,-74.07278207
0.3,40.62878759,-74.06802174
0.3,40.62853905,-74.06813019
0.3,40.62999638,-74.07291178
0.3,40.6299567,-74.07292823
0.3,40.62776878,-74.07251259
0.3,40.62774815,-74.07250354
0.3,40.6277092,-74.07245836
0.3,40.62767939,-74.0724493
0.3,40.627645,-74.07245528
0.3,40.6276311,-74.07239901
0.3,40.62715171,-74.07229223
0.3,40.62710345,-74.07271151
0.3,40.62704856,-74.07278382
0.3,40.62692796,-74.07278066
0.3,40.62687415,-74.07270543
0.3,40.6262249,-74.0725678
0.3,40.62460875,-74.07225501
0.3,40.6230933,-74.07123456
0.3,40.62305781,-74.07121598
0.3,40.62292014,-74.07114704
0.3,40.62279315,-74.07106179
0.3,40.6227088,-74.07098942
0.3,40.62265643,-74.07091707
0.3,40.62262362,-74.07082376
0.3,40.6226125,-74.07078879
0.3,40.62260322,-74.07075961
0.3,40.62257748,-74.07071994
0.3,40.62238122,-74.07058681
0.3,40.62232882,-74.07056694
0.3,40.62230955,-74.07056578
0.3,40.62228085,-74.07056805
0.3,40.62225242,-74.07055403
0.3,40.62220448,-74.07050618
0.3,40.62218494,-74.07049566
0.3,40.62208902,-74.07044776
0.3,40.62204819,-74.07039291
0.3,40.62202155,-74.07036957
0.3,40.62197804,-74.07033688
0.3,40.62188479,-74.07028198
0.3,40.6218688,-74.07028313
0.3,40.62179242,-74.0702434
0.3,40.62177022,-74.07022006
0.3,40.62172139,-74.07016754
0.3,40.62160772,-74.07008697
0.3,40.62158641,-74.07007996
0.3,40.62156064,-74.07007993
0.3,40.62151001,-74.07006472
0.3,40.62145406,-74.07002735
0.3,40.62141767,-74.06998301
0.3,40.62141768,-74.06995736
0.3,40.62142124,-74.06994454
0.3,40.6214331,-74.0699206
0.3,40.62143904,-74.06990375
0.3,40.62140529,-74.06988039
0.3,40.62139552,-74.06988155
0.3,40.62139279,-74.06989092
0.3,40.6213884,-74.06990602
0.3,40.62135109,-74.06989782
0.3,40.6213511,-74.069878
0.3,40.62131913,-74.06985815
0.3,40.62132321,-74.06983971
0.3,40.62126854,-74.06977065
0.3,40.62124717,-74.06978374
0.3,40.62120814,-74.06975543
0.3,40.62108749,-74.06946266
0.3,40.62090256,-74.06921333
0.3,40.62089219,-74.0692246
0.3,40.62055626,-74.0687575
0.3,40.62029389,-74.06839269
0.3,40.62029399,-74.06837043
0.3,40.61945541,-74.06720519
0.3,40.61908576,-74.06669158
0.3,40.61901649,-74.06665653
0.3,40.6188976,-74.06649335
0.3,40.61896056,-74.06642252
0.3,40.61896227,-74.06642028
0.3,40.618958,-74.06641467
0.3,40.61935902,-74.06596065
0.3,40.6193158,-74.06591003
0.3,40.61889481,-74.06637761
0.3,40.61886447,-74.06640989
0.3,40.61872248,-74.06619908
0.3,40.61927454,-74.06557281
0.3,40.61920263,-74.06544586
0.3,40.61862092,-74.06607938
0.3,40.6180675,-74.06668208
0.3,40.6178725,-74.06641559
0.3,40.61819541,-74.06604992
0.3,40.61795642,-74.06569865
0.3,40.61810707,-74.0654655
0.3,40.6178907,-74.06513742
0.3,40.61789639,-74.06513041
0.3,40.6177724,-74.06496189
0.3,40.61824594,-74.06435705
0.3,40.61817169,-74.06425722
0.3,40.61751096,-74.06509908
0.3,40.61706241,-74.06443662
0.3,40.61740223,-74.06401212
0.3,40.61732883,-74.06390892
0.3,40.6169885,-74.06432746
0.3,40.61690093,-74.06419813
0.3,40.61686761,-74.0639106
0.3,40.61685771,-74.06386817
0.3,40.61684264,-74.06382844
0.3,40.61682281,-74.06379249
0.3,40.61679875,-74.0637613
0.3,40.61677112,-74.06373571
0.3,40.61672837,-74.06373028
0.3,40.6166855,-74.06373373
0.3,40.61664357,-74.06374596
0.3,40.61660363,-74.06376669
0.3,40.61654167,-74.0636861
0.3,40.61644437,-74.06355955
0.3,40.61575188,-74.06288724
0.3,40.61574448,-74.06288006
0.3,40.61478731,-74.06183264
0.3,40.61437802,-74.06143961
0.3,40.61386089,-74.06118151
0.3,40.61359055,-74.06103942
0.3,40.61303173,-74.06080853
0.3,40.61304668,-74.06073779
0.3,40.61280785,-74.06064941
0.3,40.612578,-74.06067426
0.3,40.61230568,-74.06061239
0.3,40.61210055,-74.06050359
0.3,40.61190188,-74.06033681
0.3,40.61194774,-74.06023649
0.3,40.61201457,-74.06009028
0.3,40.61199824,-74.06007967
0.3,40.6120332,-74.06000457
0.3,40.61203838,-74.0600085
0.3,40.61210296,-74.05985444
0.3,40.61214349,-74.05986708
0.3,40.61220789,-74.05988717
0.3,40.61228829,-74.05991224
0.3,40.61231704,-74.05992121
0.3,40.6124164,-74.05995219
0.3,40.6124457,-74.05996133
0.3,40.6125438,-74.05999192
0.3,40.61257487,-74.06000161
0.3,40.61262797,-74.06001817
0.3,40.61270363,-74.06004177
0.3,40.61272159,-74.06004737
0.3,40.61272659,-74.06000448
0.3,40.61276369,-74.06001625
0.3,40.61278638,-74.06019773
0.3,40.61280177,-74.06019594
0.3,40.6127839,-74.0599992
0.3,40.61205665,-74.05976931
0.3,40.61194273,-74.06003432
0.3,40.61192857,-74.06002048
0.3,40.61181964,-74.06027225
0.3,40.61183018,-74.06007755
0.3,40.61174917,-74.0599011
0.3,40.61171426,-74.05953307
0.3,40.61170413,-74.05950313
0.3,40.61169053,-74.05947565
0.3,40.61167381,-74.05945133
0.3,40.61165437,-74.05943076
0.3,40.61163272,-74.05941447
0.3,40.61156483,-74.05933867
0.3,40.61149251,-74.05927028
0.3,40.61141624,-74.05920975
0.3,40.6113365,-74.05915747
0.3,40.61125382,-74.05911378
0.3,40.61115236,-74.05902269
0.3,40.61105606,-74.05892163
0.3,40.61100229,-74.05890133
0.3,40.61093838,-74.05892745
0.3,40.61088964,-74.05904563
0.3,40.61082229,-74.05912334
0.3,40.61073843,-74.05912214
0.3,40.61063368,-74.05908584
0.3,40.61004864,-74.05857881
0.3,40.61001074,-74.05848043
0.3,40.60992729,-74.05847736
0.3,40.60976823,-74.05832711
0.3,40.60932605,-74.0577622
0.3,40.60896195,-74.0573757
0.3,40.60874278,-74.05716384
0.3,40.60863567,-74.05713404
0.3,40.60847429,-74.05703264
0.3,40.60837477,-74.05699888
0.3,40.60826955,-74.05696599
0.3,40.60805636,-74.05685812
0.3,40.60789947,-74.05677183
0.3,40.60779876,-74.05674935
0.3,40.60755593,-74.05666
0.3,40.60724765,-74.05649566
0.3,40.60718874,-74.05640693
0.3,40.60678057,-74.05601041
0.3,40.60648289,-74.05552126
0.3,40.60648249,-74.05543198
0.3,40.60649422,-74.05537932
0.3,40.60653889,-74.0552872
0.3,40.60673049,-74.05516001
0.3,40.6066607,-74.05498868
0.3,40.60664574,-74.05499916
0.3,40.60665983,-74.05503373
0.3,40.60663386,-74.05505194
0.3,40.60662066,-74.05501954
0.3,40.60656881,-74.05505591
0.3,40.60658841,-74.05510404
0.3,40.60649077,-74.05517251
0.3,40.60647457,-74.05518218
0.3,40.60640233,-74.05517956
0.3,40.60636555,-74.05516856
0.3,40.60632905,-74.05515251
0.3,40.60630536,-74.05512023
0.3,40.60626542,-74.05505974
0.3,40.60591272,-74.0538107
0.3,40.60560458,-74.05371769
0.3,40.60523881,-74.0536073
0.3,40.60518834,-74.05367256
0.3,40.60493472,-74.0540204
0.3,40.60453027,-74.053851
0.3,40.60436142,-74.05378153
0.3,40.60427693,-74.05375474
0.3,40.6041481,-74.05369608
0.3,40.60400479,-74.05367127
0.3,40.60376169,-74.05359134
0.3,40.60369647,-74.05356754
0.3,40.60363356,-74.05353964
0.3,40.60205979,-74.05320486
0.3,40.60197598,-74.05315799
0.3,40.60188996,-74.05311862
0.3,40.60180212,-74.05308692
0.3,40.60171285,-74.05306303
0.3,40.60162257,-74.05304707
0.3,40.60153166,-74.05303911
0.3,40.60146647,-74.05303331
0.3,40.60140116,-74.05303613
0.3,40.6013364,-74.05304754
0.3,40.60127284,-74.05306744
0.3,40.60121113,-74.05309561
0.3,40.60101059,-74.05331857
0.3,40.60070227,-74.05341695
0.3,40.60065744,-74.05342751
0.3,40.60061191,-74.05342938
0.3,40.60056666,-74.05342252
0.3,40.60052266,-74.05340706
0.3,40.60028116,-74.05319034
0.3,40.60016042,-74.05300718
0.3,40.5998695,-74.0524032
0.3,40.59985117,-74.05225412
0.3,40.59982388,-74.05222983
0.3,40.5997761,-74.05222827
0.3,40.59974801,-74.05224532
0.3,40.59973494,-74.05226779
0.3,40.59972044,-74.05229099
0.3,40.59971491,-74.05232495
0.3,40.59971878,-74.05237246
0.3,40.59972815,-74.05242827
0.3,40.59973684,-74.05249179
0.3,40.59981458,-74.05260661
0.3,40.59985447,-74.05271737
0.3,40.59987346,-74.05279416
0.3,40.59986726,-74.05287154
0.3,40.59984547,-74.05291038
0.3,40.59977868,-74.05302288
0.3,40.59973107,-74.05309725
0.3,40.59881918,-74.05434119
0.3,40.59877751,-74.0543115
0.3,40.59876045,-74.05433645
0.3,40.59875554,-74.05447422
0.3,40.59672692,-74.0568114
0.3,40.59639508,-74.0571937
0.3,40.59390822,-74.05972691
0.3,40.59384861,-74.05974735
0.3,40.59370939,-74.05964121
0.3,40.59370318,-74.05966256
0.3,40.59383526,-74.05976661
0.3,40.59378053,-74.05984506
0.3,40.59337976,-74.06055354
0.3,40.59271542,-74.06133778
0.3,40.59202504,-74.06215274
0.3,40.59020747,-74.06388709
0.3,40.588991,-74.06503332
0.3,40.58890931,-74.0650331
0.3,40.58843399,-74.06454186
0.3,40.58826789,-74.06436004
0.3,40.58823892,-74.06440882
0.3,40.58840316,-74.06458752
0.3,40.58847255,-74.06470616
0.3,40.58848831,-74.06477833
0.3,40.5876061,-74.06593797
0.3,40.58673445,-74.06722277
0.3,40.58477652,-74.06933503
0.3,40.58458552,-74.06951435
0.3,40.58430404,-74.06980791
0.3,40.58398136,-74.07021154
0.3,40.58318199,-74.0709631
0.3,40.58243407,-74.07144838
0.3,40.58216878,-74.07149181
0.3,40.58169054,-74.07059534
0.3,40.58162563,-74.07065782
0.3,40.58202724,-74.07146671
0.3,40.58187654,-74.07177638
0.3,40.58067894,-74.0733539
0.3,40.58027723,-74.07383321
0.3,40.57931744,-74.07489264
0.3,40.57923656,-74.07499413
0.3,40.57917126,-74.07492909
0.3,40.57909893,-74.07482319
0.3,40.57909203,-74.07480676
0.3,40.57908565,-74.07478997
0.3,40.57907982,-74.07477284
0.3,40.57907454,-74.07475541
0.3,40.57906983,-74.0747377
0.3,40.57906569,-74.07471974
0.3,40.57906212,-74.07470158
0.3,40.57906014,-74.074688
0.3,40.57905756,-74.0746746
0.3,40.5790544,-74.07466142
0.3,40.57905066,-74.0746485
0.3,40.57904635,-74.07463589
0.3,40.5790415,-74.07462362
0.3,40.57903612,-74.07461174
0.3,40.57903022,-74.07460029
0.3,40.57902382,-74.0745893
0.3,40.57901696,-74.07457882
0.3,40.57900964,-74.07456887
0.3,40.5790019,-74.07455949
0.3,40.57898721,-74.07454666
0.3,40.57897285,-74.07453318
0.3,40.57895886,-74.07451906
0.3,40.57894524,-74.07450433
0.3,40.57893201,-74.074489
0.3,40.57891919,-74.07447308
0.3,40.57890678,-74.0744566
0.3,40.57889482,-74.07443958
0.3,40.57888615,-74.074425
0.3,40.57887798,-74.07440994
0.3,40.57887032,-74.07439442
0.3,40.57886319,-74.07437848
0.3,40.57885659,-74.07436215
0.3,40.57885054,-74.07434545
0.3,40.57884506,-74.07432843
0.3,40.57884015,-74.0743111
0.3,40.57883582,-74.07429351
0.3,40.57883208,-74.07427569
0.3,40.57882997,-74.07426066
0.3,40.57882723,-74.07424581
0.3,40.57882388,-74.07423118
0.3,40.57881993,-74.07421681
0.3,40.57881538,-74.07420274
0.3,40.57881025,-74.07418903
0.3,40.57880456,-74.0741757
0.3,40.57879832,-74.0741628
0.3,40.57879155,-74.07415036
0.3,40.5787836,-74.07413809
0.3,40.57877524,-74.07412629
0.3,40.57876649,-74.07411498
0.3,40.57875737,-74.0741042
0.3,40.57874788,-74.07409396
0.3,40.57873805,-74.07408429
0.3,40.57872791,-74.07407519
0.3,40.57871747,-74.0740667
0.3,40.57870675,-74.07405882
0.3,40.57869557,-74.07404583
0.3,40.57868483,-74.07403221
0.3,40.57867455,-74.074018
0.3,40.57866474,-74.07400323
0.3,40.57865542,-74.07398792
0.3,40.57864661,-74.07397209
0.3,40.57863833,-74.07395579
0.3,40.57863059,-74.07393903
0.3,40.5786234,-74.07392186
0.3,40.57861613,-74.07390269
0.3,40.57860946,-74.07388315
0.3,40.57860339,-74.07386326
0.3,40.57859794,-74.07384308
0.3,40.57859312,-74.07382262
0.3,40.57858893,-74.07380192
0.3,40.57858539,-74.07378101
0.3,40.5785825,-74.07375993
0.3,40.57857739,-74.07374662
0.3,40.57857172,-74.0737337
0.3,40.57856551,-74.07372121
0.3,40.57855879,-74.0737092
0.3,40.57855156,-74.0736977
0.3,40.57854385,-74.07368674
0.3,40.5785357,-74.07367636
0.3,40.57852711,-74.07366659
0.3,40.57851812,-74.07365746
0.3,40.57850877,-74.07364901
0.3,40.57849703,-74.07363842
0.3,40.57848562,-74.07362723
0.3,40.57847455,-74.07361545
0.3,40.57846385,-74.07360311
0.3,40.57845353,-74.07359021
0.3,40.5784436,-74.0735768
0.3,40.57843409,-74.07356287
0.3,40.57842501,-74.07354846
0.3,40.57841637,-74.07353359
0.3,40.57840819,-74.07351829
0.3,40.57840175,-74.07350591
0.3,40.57839584,-74.07349309
0.3,40.57839048,-74.07347986
0.3,40.57838569,-74.07346627
0.3,40.57838146,-74.07345235
0.3,40.57839568,-74.07343699
0.3,40.57841031,-74.07342228
0.3,40.57842532,-74.07340827
0.3,40.57844069,-74.07339495
0.3,40.57845642,-74.07338236
0.3,40.5784593,-74.07337752
0.3,40.57846168,-74.07337224
0.3,40.57846352,-74.0733666
0.3,40.5784648,-74.0733607
0.3,40.57846549,-74.07335463
0.3,40.57846558,-74.07334849
0.3,40.57846507,-74.07334239
0.3,40.57846396,-74.07333643
0.3,40.57846229,-74.0733307
0.3,40.57846007,-74.07332531
0.3,40.57845733,-74.07332033
0.3,40.57845414,-74.07331585
0.3,40.57845053,-74.07331194
0.3,40.57844657,-74.07330868
0.3,40.57844232,-74.0733061
0.3,40.57843786,-74.07330427
0.3,40.57843325,-74.0733032
0.3,40.57842858,-74.07330291
0.3,40.57842392,-74.07330341
0.3,40.57841934,-74.0733047
0.3,40.57840459,-74.0733142
0.3,40.57839021,-74.07332463
0.3,40.57837623,-74.07333596
0.3,40.57836268,-74.07334816
0.3,40.5783528,-74.07334703
0.3,40.57834298,-74.07334515
0.3,40.57833327,-74.07334252
0.3,40.5783272,-74.07334091
0.3,40.57832104,-74.07334008
0.3,40.57831484,-74.07334005
0.3,40.57830868,-74.07334081
0.3,40.5783059,-74.07334152
0.3,40.5783026,-74.07334237
0.3,40.57829666,-74.07334469
0.3,40.57829093,-74.07334777
0.3,40.57828546,-74.07335157
0.3,40.57828029,-74.07335606
0.3,40.57827549,-74.07336118
0.3,40.57827109,-74.0733669
0.3,40.57826714,-74.07337316
0.3,40.57826368,-74.0733799
0.3,40.57826073,-74.07338704
0.3,40.57825834,-74.07339453
0.3,40.57825641,-74.07341048
0.3,40.57825376,-74.07342625
0.3,40.57825039,-74.07344178
0.3,40.5782329,-74.07345961
0.3,40.57821578,-74.07347806
0.3,40.57819905,-74.07349711
0.3,40.57819664,-74.07350264
0.3,40.57819478,-74.07350852
0.3,40.57819349,-74.07351467
0.3,40.57819281,-74.07352098
0.3,40.57819273,-74.07352735
0.3,40.57819326,-74.07353368
0.3,40.5781944,-74.07353988
0.3,40.57819612,-74.07354584
0.3,40.57819839,-74.07355147
0.3,40.57820119,-74.07355668
0.3,40.57820446,-74.07356139
0.3,40.57820816,-74.07356552
0.3,40.57821222,-74.07356901
0.3,40.57821659,-74.07357181
0.3,40.57822119,-74.07357386
0.3,40.57822595,-74.07357515
0.3,40.57823079,-74.07357564
0.3,40.57823564,-74.07357532
0.3,40.57824976,-74.07356611
0.3,40.5782636,-74.0735562
0.3,40.57827715,-74.0735456
0.3,40.57829037,-74.07353433
0.3,40.57830326,-74.07352242
0.3,40.57830568,-74.07352
0.3,40.5783158,-74.07350987
0.3,40.57832796,-74.0734967
0.3,40.57834785,-74.07353135
0.3,40.57836719,-74.07356653
0.3,40.57838597,-74.07360223
0.3,40.5784042,-74.07363842
0.3,40.57843498,-74.07369969
